timestamp,value,label
1404677400.0,0.06453452,0
1404677700.0,0.06429532,0
1404678000.0,0.06387984,0
1404678300.0,0.065691836,0
1404678900.0,0.056301244,0
1404679200.0,0.06775063,0
1404679500.0,0.0,0
1404680100.0,0.06528791,0
1404680400.0,0.06317854,0
1404680700.0,0.0,0
1404681000.0,0.0,0
1404681300.0,0.0,0
1404749700.0,0.06593207,0
1404750000.0,0.06827731,0
1404750300.0,0.0,0
1404750900.0,0.062787235,0
1404751200.0,0.06657757,0
1404751500.0,0.07704472,0
1404751800.0,0.0751163,0
1404752100.0,0.07199654,0
1404752400.0,0.0,0
1404752700.0,0.0,0
1404753900.0,0.061142873,0
1404754200.0,0.0,0
1404754500.0,0.04943192,0
1404755100.0,0.0712695,0
1404755400.0,0.06488745,0
1404755700.0,0.07912639,0
1404756000.0,0.079692364,0
1404756300.0,0.06456181,0
1404756600.0,0.076985486,0
1404756900.0,0.07198526,0
1404757200.0,0.066090554,0
1404757500.0,0.06469325,0
1404757800.0,0.06460878,0
1404758100.0,0.067478105,0
1404758400.0,0.06986293,0
1404758700.0,0.06589513,0
1404759000.0,0.06522447,0
1404759300.0,0.058982898,0
1404759600.0,0.0,0
1404761400.0,0.0,0
1404763800.0,0.0,0
1404764100.0,0.07537598,0
1404764400.0,0.06833769,0
1404764700.0,0.07705588,0
1404765000.0,0.08510287,0
1404765300.0,0.07461708,0
1404765600.0,0.07378377,0
1404765900.0,0.06721969,0
1404766200.0,0.08265058,0
1404766500.0,0.071369655,0
1404766800.0,0.07439664,0
1404767100.0,0.11970953,0
1404767400.0,0.06731445,0
1404767700.0,0.07255818,0
1404768000.0,0.06728509,0
1404768300.0,0.07071204,0
1404768600.0,0.06464176,0
1404768900.0,0.0730681,0
1404769200.0,0.070574746,0
1404769500.0,0.066541135,0
1404769800.0,0.07096641,0
1404770100.0,0.07206894,0
1404770400.0,0.06801409,0
1404770700.0,0.06906955,0
1404771000.0,0.06630616,0
1404771300.0,0.07165636,0
1404771600.0,0.07053768,0
1404771900.0,0.06998182,0
1404772200.0,0.063712694,0
1404772500.0,0.07592907,0
1404772800.0,0.068992965,0
1404773100.0,0.07344565,0
1404773400.0,0.07052242,0
1404773700.0,0.22694795,0
1404774000.0,0.0770232,0
1404774300.0,0.07214693,0
1404774600.0,0.07018444,0
1404774900.0,0.07178559,0
1404775200.0,0.07143491,0
1404775500.0,0.06562292,0
1404775800.0,0.08124213,0
1404776100.0,0.09369286,0
1404776400.0,0.09084733,0
1404776700.0,0.08680154,0
1404777000.0,0.072789825,0
1404777300.0,0.07527392,0
1404777600.0,0.0,0
1404777900.0,0.07469466,0
1404778200.0,0.07012917,0
1404778800.0,0.08041046,0
1404779100.0,0.067807496,0
1404779400.0,0.081913166,0
1404779700.0,0.0,0
1404780000.0,0.1120332,0
1404780300.0,0.089263946,0
1404780600.0,0.07131035,0
1404780900.0,0.07349138,0
1404781200.0,0.06291234,0
1404781500.0,0.06090385,0
1404781800.0,0.05582422,0
1404782100.0,0.06292222,0
1404782400.0,0.077225626,0
1404782700.0,0.083142295,0
1404783000.0,0.07844425,0
1404783300.0,0.07028794,0
1404783600.0,0.067850366,0
1404836400.0,0.066507086,0
1404836700.0,0.07277119,0
1404837000.0,0.058495298,0
1404837300.0,0.057057805,0
1404837600.0,0.05860579,0
1404837900.0,0.058052596,0
1404838200.0,0.051507674,0
1404838800.0,0.0,0
1404839100.0,0.0,0
1404840000.0,0.06999046,0
1404840300.0,0.08184642,0
1404840600.0,0.06884088,0
1404840900.0,0.06517099,0
1404841200.0,0.0,0
1404841800.0,0.07462522,0
1404842100.0,0.068300284,0
1404842400.0,0.065351054,0
1404842700.0,0.068766445,0
1404843000.0,0.065444045,0
1404843300.0,0.07388638,0
1404843600.0,0.07264814,0
1404843900.0,0.07016266,0
1404844200.0,0.07844029,0
1404844500.0,0.08043717,0
1404844800.0,0.07433516,0
1404845100.0,0.07039636,0
1404845400.0,0.06897114,0
1404845700.0,0.06825881,0
1404846000.0,0.07241175,0
1404846300.0,0.0,0
1404846600.0,0.08331496,0
1404846900.0,0.0,0
1404847500.0,0.0,0
1404848100.0,0.07265456,0
1404848400.0,0.07077058,0
1404848700.0,0.06535992,0
1404849000.0,0.06516217,0
1404849300.0,0.07205606,0
1404849600.0,0.085815705,0
1404849900.0,0.10106718,0
1404850200.0,0.102269135,0
1404850800.0,0.07337235,0
1404851100.0,0.08646142,0
1404852000.0,0.12293943,0
1404853500.0,0.6486767,0
1404853800.0,0.08558647,0
1404854100.0,0.07069479,0
1404854400.0,0.095611244,0
1404856500.0,0.0,0
1404856800.0,0.06963178,0
1404857100.0,0.0,0
1404857700.0,0.06533781,0
1404858000.0,0.06942345,0
1404858300.0,0.08926493,0
1404858600.0,0.066457555,0
1404858900.0,0.0,0
1404859200.0,0.0,0
1404859800.0,0.072760046,0
1404860100.0,0.07793006,0
1404860400.0,0.08089861,0
1404860700.0,0.0901801,0
1404861000.0,0.096584395,0
1404861300.0,0.0,0
1404861600.0,0.0,0
1404861900.0,0.07306959,0
1404862200.0,0.07526831,0
1404862500.0,0.08020033,0
1404862800.0,0.08187006,0
1404863100.0,0.066538185,0
1404863400.0,0.06486616,0
1404922800.0,0.07820224,0
1404923100.0,0.08467332,0
1404923400.0,0.077211045,0
1404923700.0,0.07279801,0
1404924000.0,0.06189339,0
1404924300.0,0.08499913,0
1404924600.0,0.060609814,0
1404924900.0,0.058301397,0
1404925200.0,0.06805904,0
1404925500.0,0.0,0
1404926100.0,0.06533579,0
1404926400.0,0.065223284,0
1404926700.0,0.066603504,0
1404927000.0,0.06449382,0
1404927300.0,0.063759476,0
1404927600.0,0.0,0
1404927900.0,0.07813097,0
1404928200.0,0.06503534,0
1404928500.0,0.07328795,0
1404928800.0,0.078835875,0
1404929100.0,0.061821222,0
1404929400.0,0.058587454,0
1404929700.0,0.07210373,0
1404930000.0,0.06053375,0
1404930300.0,0.07560126,0
1404930600.0,0.06640716,0
1404930900.0,0.06694044,0
1404931200.0,0.06762264,0
1404931500.0,0.06494316,0
1404931800.0,0.07410472,0
1404932100.0,0.0,0
1404933900.0,0.0,0
1404935100.0,0.076853484,0
1404935400.0,0.07520075,0
1404935700.0,0.0722624,0
1404936000.0,0.07267716,0
1404936300.0,0.0,0
1404936600.0,0.07412575,0
1404936900.0,0.07120303,0
1404937200.0,0.07660707,0
1404937500.0,0.0,0
1404937800.0,0.0,0
1404938400.0,0.0725407,0
1404938700.0,0.0,0
1404939000.0,0.0,0
1404939600.0,0.07258976,0
1404939900.0,0.073043264,0
1404940200.0,0.07147866,0
1404940500.0,0.06925759,0
1404940800.0,0.074117646,0
1404941100.0,0.08365775,0
1404941400.0,0.10001099,0
1404941700.0,0.0816764,0
1404942000.0,0.06905876,0
1404942300.0,0.07664183,0
1404942600.0,0.065264076,0
1404942900.0,0.06151602,0
1404943200.0,0.06424557,0
1404943500.0,0.06741609,0
1404943800.0,0.065174885,0
1404944100.0,0.06398189,0
1404944400.0,0.07078163,0
1404944700.0,0.07091886,0
1404945000.0,0.07276774,0
1404945300.0,0.06628128,0
1404945600.0,0.06828227,0
1404945900.0,0.07273192,0
1404946200.0,0.5315836,0
1404946500.0,0.0,0
1405022700.0,0.0675856,0
1405023000.0,0.0693468,0
1405023300.0,0.06980838,0
1405023600.0,0.06402442,0
1405023900.0,0.059894007,0
1405024200.0,0.0,0
1405024500.0,0.05288927,0
1405024800.0,0.069996506,0
1405025100.0,0.0908197,0
1405025400.0,0.09235728,0
1405025700.0,0.073224396,0
1405026000.0,0.07428847,0
1405026300.0,0.08014451,0
1405026600.0,0.0964518,0
1405026900.0,0.08249667,0
1405027200.0,0.06315431,0
1405027500.0,0.06284626,0
1405027800.0,0.06709824,0
1405028100.0,0.070040666,0
1405028400.0,0.15159668,0
1405028700.0,0.07522306,0
1405029000.0,0.07014687,0
1405029300.0,0.06984607,0
