timestamp,value,label
1396310400.0,-21.048382,0
1396310700.0,-20.295477,0
1396311000.0,-18.12723,0
1396311300.0,-20.171665,0
1396311600.0,-21.223763,0
1396311900.0,-19.10449,0
1396312200.0,-21.589447,0
1396312500.0,-18.945042,0
1396312800.0,-18.305893,0
1396313100.0,-18.639757,0
1396313400.0,-21.348011,0
1396313700.0,-19.669224,0
1396314000.0,-21.187782,0
1396314300.0,-20.124931,0
1396314600.0,-19.922237,0
1396314900.0,-21.227654,0
1396315200.0,-19.69395,0
1396315500.0,-21.208132,0
1396315800.0,-18.402649,0
1396316100.0,-20.545242,0
1396316400.0,-20.810349,0
1396316700.0,-21.59639,0
1396317000.0,-18.897295,0
1396317300.0,-20.41688,0
1396317600.0,-19.733027,0
1396317900.0,-19.531086,0
1396318200.0,-18.426855,0
1396318500.0,-18.536934,0
1396318800.0,-21.347954,0
1396319100.0,-20.999014,0
1396319400.0,-19.529364,0
1396319700.0,-21.313946,0
1396320000.0,-18.323065,0
1396320300.0,-20.499096,0
1396320600.0,-21.472704,0
1396320900.0,-21.355457,0
1396321200.0,-19.49113,0
1396321500.0,-20.980936,0
1396321800.0,-19.709873,0
1396322100.0,-21.360552,0
1396322400.0,-20.123047,0
1396322700.0,-21.059427,0
1396323000.0,-18.314287,0
1396323300.0,-20.360104,0
1396323600.0,-20.201138,0
1396323900.0,-20.439907,0
1396324200.0,-20.782566,0
1396324500.0,-21.672436,0
1396324800.0,-21.142729,0
1396325100.0,-18.878551,0
1396325400.0,-21.303585,0
1396325700.0,-18.48832,0
1396326000.0,-20.488794,0
1396326300.0,-21.531015,0
1396326600.0,-18.404488,0
1396326900.0,-21.398771,0
1396327200.0,-21.194483,0
1396327500.0,-20.015102,0
1396327800.0,-19.23559,0
1396328100.0,-19.621754,0
1396328400.0,-21.874632,0
1396328700.0,-18.80679,0
1396329000.0,-20.318417,0
1396329300.0,-18.332964,0
1396329600.0,-18.871572,0
1396329900.0,-21.053265,0
1396330200.0,-19.210396,0
1396330500.0,-21.943064,0
1396330800.0,-20.003267,0
1396331100.0,-20.066156,0
1396331400.0,-18.14526,0
1396331700.0,-21.826107,0
1396332000.0,-18.696934,0
1396332300.0,-20.153362,0
1396332600.0,-19.582699,0
1396332900.0,-19.662338,0
1396333200.0,-20.5732,0
1396333500.0,-20.648355,0
1396333800.0,-18.617155,0
1396334100.0,-19.998346,0
1396334400.0,-21.16191,0
1396334700.0,-19.773146,0
1396335000.0,-18.663218,0
1396335300.0,-19.252869,0
1396335600.0,-18.849518,0
1396335900.0,-18.50327,0
1396336200.0,-19.510324,0
1396336500.0,-20.163746,0
1396336800.0,-18.291006,0
1396337100.0,-20.415293,0
1396337400.0,-21.972097,0
1396337700.0,-21.8565,0
1396338000.0,-21.316694,0
1396338300.0,-19.065365,0
1396338600.0,-18.08963,0
1396338900.0,-21.334167,0
1396339200.0,-18.222881,0
1396339500.0,-18.822512,0
1396339800.0,-20.177813,0
1396340100.0,-18.713512,0
1396340400.0,-21.335154,0
1396340700.0,-21.108639,0
1396341000.0,-21.023079,0
1396341300.0,-21.264511,0
1396341600.0,-18.878807,0
1396341900.0,-20.91557,0
1396342200.0,-19.421125,0
1396342500.0,-20.66738,0
1396342800.0,55.46426,0
1396343100.0,62.467037,0
1396343400.0,65.66529,0
1396343700.0,54.523205,0
1396344000.0,55.125946,0
1396344300.0,55.483643,0
1396344600.0,59.166767,0
1396344900.0,57.48936,0
1396345200.0,63.68304,0
1396345500.0,59.685448,0
1396345800.0,59.81445,0
1396346100.0,62.604458,0
1396346400.0,73.90193,0
1396346700.0,73.76875,0
1396347000.0,79.90528,0
1396347300.0,80.25664,0
1396347600.0,68.61886,0
1396347900.0,70.58562,0
1396348200.0,71.63909,0
1396348500.0,73.74432,0
1396348800.0,72.83001,0
1396349100.0,78.56151,0
1396349400.0,80.987656,0
1396349700.0,71.319725,0
1396350000.0,80.1976,0
1396350300.0,77.10621,0
1396350600.0,79.29152,0
1396350900.0,81.1128,0
1396351200.0,85.43462,0
1396351500.0,74.32591,0
1396351800.0,72.65819,0
1396352100.0,81.215034,0
1396352400.0,77.52303,0
1396352700.0,73.86038,0
1396353000.0,73.13466,0
1396353300.0,80.13313,0
1396353600.0,76.653915,0
1396353900.0,87.782906,0
1396354200.0,78.337425,0
1396354500.0,75.2458,0
1396354800.0,81.89746,0
1396355100.0,75.75626,0
1396355400.0,79.74557,0
1396355700.0,79.561775,0
1396356000.0,79.09841,0
1396356300.0,84.567894,0
1396356600.0,75.31487,0
1396356900.0,86.29598,0
1396357200.0,84.62759,0
1396357500.0,77.29903,0
1396357800.0,74.85969,0
1396358100.0,76.44197,0
1396358400.0,77.29125,0
1396358700.0,80.87856,0
1396359000.0,72.71279,0
1396359300.0,86.59509,0
1396359600.0,73.54937,0
1396359900.0,76.43779,0
1396360200.0,73.7191,0
1396360500.0,76.076324,0
1396360800.0,85.39595,0
1396361100.0,81.836266,0
1396361400.0,75.63112,0
1396361700.0,85.94126,0
1396362000.0,84.80461,0
1396362300.0,84.05167,0
1396362600.0,85.555275,0
1396362900.0,81.907845,0
1396363200.0,80.016594,0
1396363500.0,77.97672,0
1396363800.0,75.57418,0
1396364100.0,80.91211,0
1396364400.0,86.2305,0
1396364700.0,81.5024,0
1396365000.0,86.712326,0
1396365300.0,77.709435,0
1396365600.0,83.12088,0
1396365900.0,82.37733,0
1396366200.0,82.72562,0
1396366500.0,82.31936,0
1396366800.0,75.545265,0
1396367100.0,74.296265,0
1396367400.0,87.65665,0
1396367700.0,72.72356,0
1396368000.0,79.48353,0
1396368300.0,78.80103,0
1396368600.0,77.760056,0
1396368900.0,84.511475,0
1396369200.0,83.92534,0
1396369500.0,86.48332,0
1396369800.0,78.32755,0
1396370100.0,81.02661,0
1396370400.0,86.276634,0
1396370700.0,87.90129,0
1396371000.0,87.50843,0
1396371300.0,83.48524,0
1396371600.0,74.291595,0
1396371900.0,72.37093,0
1396372200.0,85.20344,0
1396372500.0,85.45502,0
1396372800.0,83.94172,0
1396373100.0,76.47873,0
1396373400.0,82.23703,0
1396373700.0,77.05993,0
1396374000.0,79.21032,0
1396374300.0,78.11891,0
1396374600.0,86.61819,0
1396374900.0,75.74647,0
1396375200.0,-1.0398947e-05,0
1396375500.0,-9.95529e-06,0
1396375800.0,-1.0574e-05,0
1396376100.0,-1.0372225e-05,0
1396376400.0,-1.1108306e-05,0
1396376700.0,-9.424101e-06,0
1396377000.0,-9.667872e-06,0
1396377300.0,-1.078548e-05,0
1396377600.0,-9.971275e-06,0
1396377900.0,-9.555525e-06,0
1396378200.0,-1.0246802e-05,0
1396378500.0,-1.0551587e-05,0
1396378800.0,-14.5434475,0
1396379100.0,-15.333192,0
1396379400.0,-16.990154,0
1396379700.0,-16.064785,0
1396380000.0,-14.513215,0
1396380300.0,-15.302245,0
1396380600.0,-16.445251,0
1396380900.0,-15.037952,0
1396381200.0,-17.047655,0
1396381500.0,-16.565044,0
1396381800.0,-15.908415,0
1396382100.0,-17.329998,0
1396382400.0,-18.784515,0
1396382700.0,-18.182682,0
1396383000.0,-19.819788,0
1396383300.0,-19.481455,0
1396383600.0,-18.567352,0
1396383900.0,-18.599672,0
1396384200.0,-18.809128,0
1396384500.0,-18.397972,0
1396384800.0,-20.007328,0
1396385100.0,-19.781218,0
1396385400.0,-18.972586,0
1396385700.0,-18.807762,0
1396386000.0,-19.304523,0
1396386300.0,-18.980803,0
1396386600.0,-18.196045,0
1396386900.0,-18.920237,0
1396387200.0,-19.130527,0
1396387500.0,-20.029211,0
1396387800.0,-20.926394,0
1396388100.0,-19.426146,0
1396388400.0,-21.604795,0
1396388700.0,-21.138926,0
1396389000.0,-21.763695,0
1396389300.0,-21.332773,0
1396389600.0,-20.434156,0
1396389900.0,-20.361286,0
1396390200.0,-18.488476,0
1396390500.0,-20.856174,0
1396390800.0,-20.368187,0
1396391100.0,-19.995684,0
1396391400.0,-20.73991,0
1396391700.0,-19.744549,0
1396392000.0,-20.063286,0
1396392300.0,-19.56206,0
1396392600.0,-20.836092,0
1396392900.0,-21.472034,0
1396393200.0,-21.356543,0
1396393500.0,-21.137335,0
1396393800.0,-18.049374,0
1396394100.0,-21.640594,0
