timestamp,value,label
1309479301.0,0.102708936,0
1309482901.0,0.06803873,0
1309486501.0,0.07799409,0
1309490101.0,0.07768215,0
1309493701.0,0.07796558,0
1309497301.0,0.0782387,0
1309500901.0,0.07643763,0
1309504501.0,0.0813604,0
1309508101.0,0.07406716,0
1309511701.0,0.088168316,0
1309515301.0,0.10027119,0
1309518901.0,0.14584616,0
1309522501.0,0.14875576,0
1309526101.0,0.12925288,0
1309529701.0,0.13389273,0
1309533301.0,0.08897214,0
1309536901.0,0.101374045,0
1309540501.0,0.08477033,0
1309544101.0,0.07716264,0
1309547701.0,0.0938016,0
1309551301.0,0.17896278,0
1309554901.0,0.05841336,0
1309558501.0,0.31666064,0
1309562101.0,0.5855242,0
1309565701.0,0.5406063,0
1309569301.0,0.15733702,0
1309572901.0,0.11285896,0
1309576501.0,0.13581994,0
1309580101.0,0.14123547,0
1309583701.0,0.13392946,0
1309587301.0,0.1405387,0
1309590901.0,0.16397734,0
1309594501.0,0.13413253,0
1309598101.0,0.1559751,0
1309601701.0,0.15551111,0
1309605301.0,0.21724638,0
1309608901.0,0.36408162,0
1309612501.0,0.30391753,0
1309616101.0,0.16937214,0
1309619701.0,0.21014705,0
1309623301.0,0.14277007,0
1309626901.0,0.13234024,0
1309630501.0,0.2176281,0
1309634101.0,0.12583402,0
1309637701.0,0.12112517,0
1309641301.0,0.1465919,0
1309644901.0,0.13626495,0
1309648501.0,0.28727034,0
1309652101.0,0.26249135,0
1309655701.0,0.17748162,0
1309659301.0,0.1642558,0
1309662901.0,0.09439864,0
1309666501.0,0.14735597,0
1309670101.0,0.14779036,0
1309673701.0,0.1591817,0
1309677301.0,0.17901443,0
1309680901.0,0.15806139,0
1309684501.0,0.1644958,0
1309688101.0,0.21017857,0
1309691701.0,0.36150837,0
1309695301.0,0.3962424,0
1309698901.0,0.3108,0
1309702501.0,0.16340789,0
1309706101.0,0.23282738,0
1309709701.0,0.15003173,0
1309713301.0,0.15323465,0
1309716901.0,0.12957585,0
1309720501.0,0.15970606,0
1309724101.0,0.12459256,0
1309727701.0,0.15741031,0
1309731301.0,0.18838634,0
1309734901.0,0.17020896,0
1309738501.0,0.269775,0
1309742101.0,0.17757982,0
1309745701.0,0.104126215,0
1309749301.0,0.13888744,0
1309752901.0,0.15611556,0
1309756501.0,0.14933024,0
1309760101.0,0.13942738,0
1309763701.0,0.16533333,0
1309767301.0,0.16689803,0
1309770901.0,0.14873703,0
1309774501.0,0.20642105,0
1309778101.0,0.4284507,0
1309781701.0,0.43265626,0
1309785301.0,0.3678767,0
1309788901.0,0.2732653,0
1309792501.0,0.21668231,0
1309796101.0,0.11201697,0
1309799701.0,0.10167945,0
1309803301.0,0.09258628,0
1309806901.0,0.08954955,0
1309810501.0,0.11598921,0
1309814101.0,0.08360481,0
1309817701.0,0.12985268,0
1309821301.0,0.20350806,0
1309824901.0,0.21758772,0
1309828501.0,0.11420301,0
1309832101.0,0.10121482,0
1309835701.0,0.08407458,0
1309839301.0,0.099083036,0
1309842901.0,0.09418841,0
1309846501.0,0.103973605,0
1309850101.0,0.10467512,0
1309853701.0,0.09745063,0
1309857301.0,0.09190311,0
1309860901.0,0.15766233,0
1309864501.0,0.16705883,0
1309868101.0,0.23548022,0
1309871701.0,0.2121843,0
1309875301.0,0.112742856,0
1309878901.0,0.14773034,0
1309882501.0,0.11976306,0
1309886101.0,0.08677312,0
1309889701.0,0.12756056,0
1309893301.0,0.09779965,0
1309896901.0,0.114170134,0
1309900501.0,0.105995566,0
1309904101.0,0.08589527,0
1309907701.0,0.16083333,0
1309911301.0,0.19215722,0
1309914901.0,0.107871704,0
1309918501.0,0.08326495,0
1309922101.0,0.0918415,0
1309925701.0,0.09957957,0
1309929301.0,0.093269974,0
1309932901.0,0.1015913,0
1309936501.0,0.09211094,0
1309940101.0,0.12707159,0
1309943701.0,0.13709797,0
1309947301.0,0.118421055,0
1309950901.0,0.14433885,0
1309954501.0,0.07828877,0
1309958101.0,0.22030121,0
1309961701.0,0.16469945,0
1309965301.0,0.10846305,0
1309968901.0,0.10273698,0
1309972501.0,0.102960646,0
1309976101.0,0.12321124,0
1309979701.0,0.11301949,0
1309983301.0,0.08425377,0
1309986901.0,0.11048392,0
1309990501.0,0.11345494,0
1309994101.0,0.11683429,0
1309997701.0,0.09726594,0
1310001301.0,0.10517915,0
1310004901.0,0.10259503,0
1310015701.0,0.1075875,0
1310019301.0,0.09036543,0
1310022901.0,0.12748809,0
1310026501.0,0.09858704,0
1310030101.0,0.13644445,0
1310033701.0,0.14058621,0
1310037301.0,0.18840764,0
1310040901.0,0.28305194,0
1310044501.0,0.25126436,0
1310048101.0,0.19325532,0
1310051701.0,0.14030649,0
1310055301.0,0.13211787,0
1310058901.0,0.117506534,0
1310062501.0,0.12209801,0
1310066101.0,0.17282876,0
1310069701.0,0.20862424,0
1310073301.0,0.1391348,0
1310076901.0,0.178057,0
1310080501.0,0.10961249,0
1310084101.0,0.08695804,0
1310087701.0,0.1348718,0
1310091301.0,0.121639155,0
1310105701.0,0.1325514,0
1310116501.0,0.14374168,0
1310120101.0,0.11734402,0
1310134501.0,0.189716,0
1310141701.0,0.60382813,0
1310145301.0,0.17552404,0
1310148901.0,0.12983704,0
1310152501.0,0.18593448,0
1310156101.0,0.23745708,0
1310159701.0,0.20671318,0
1310163301.0,0.12801234,0
1310166901.0,0.21191694,0
1310202901.0,0.34578124,0
1310224501.0,0.13391808,0
1310231701.0,0.15035775,0
1310235301.0,0.20311186,0
1310238901.0,0.13007854,0
1310242501.0,0.16764045,0
1310246101.0,0.1133261,0
1310249701.0,0.20698473,0
1310253301.0,0.24522012,0
1310256901.0,0.21899629,0
1310260501.0,0.17543413,0
1310264101.0,0.1599764,0
1310267701.0,0.10284774,0
1310271301.0,0.13352793,0
1310274901.0,0.1307983,0
1310278501.0,0.1423585,0
1310282101.0,0.11858685,0
1310285701.0,0.23673151,0
1310289301.0,0.25596154,0
1310292901.0,0.20074627,0
1310296501.0,0.25938776,0
1310300101.0,0.3116129,0
1310303701.0,0.31784314,0
1310307301.0,0.23936842,0
1310310901.0,0.26462618,0
1310314501.0,0.24077778,0
1310318101.0,0.22855422,0
1310321701.0,0.15796,0
1310325301.0,0.14378336,0
1310328901.0,0.14801095,0
1310332501.0,0.16090555,0
1310336101.0,0.14534777,0
1310339701.0,0.15594512,0
1310343301.0,0.13629746,0
1310346901.0,0.16415676,0
1310350501.0,0.12414873,0
1310354101.0,0.14194234,0
1310357701.0,0.13649411,0
1310361301.0,0.14688128,0
1310364901.0,0.14229591,0
1310368501.0,0.15771897,0
1310372101.0,0.13847512,0
1310375701.0,0.13617021,0
1310379301.0,0.27509803,0
1310382901.0,0.4325,0
1310386501.0,0.33338982,0
1310390101.0,0.31694445,0
1310393701.0,0.30151162,0
1310397301.0,0.19519164,0
1310400901.0,0.15935114,0
1310404501.0,0.14519647,0
1310408101.0,0.09437853,0
1310411701.0,0.09361818,0
1310415301.0,0.09550993,0
1310418901.0,0.08751485,0
1310422501.0,0.10188732,0
1310426101.0,0.09327158,0
1310429701.0,0.08018698,0
1310433301.0,0.10742321,0
1310436901.0,0.12212955,0
1310440501.0,0.11861835,0
1310444101.0,0.12147365,0
1310447701.0,0.12223931,0
1310451301.0,0.13008225,0
1310454901.0,0.119370416,0
1310458501.0,0.19237265,0
1310462101.0,0.15417911,0
1310465701.0,0.1561397,0
1310469301.0,0.15351065,0
1310472901.0,0.21665072,0
1310476501.0,0.12912251,0
1310480101.0,0.2287935,0
1310483701.0,0.16101138,0
1310487301.0,0.15261954,0
1310490901.0,0.15297872,0
1310494501.0,0.13275623,0
1310498101.0,0.12996449,0
1310501701.0,0.153546,0
1310505301.0,0.16751237,0
1310508901.0,0.15450832,0
1310512501.0,0.11251219,0
1310516101.0,0.14801419,0
1310519701.0,0.16975191,0
1310523301.0,0.1502815,0
1310526901.0,0.13386947,0
1310530501.0,0.13216971,0
1310534101.0,0.12947954,0
1310537701.0,0.13912791,0
1310541301.0,0.15101425,0
1310544901.0,0.17551202,0
1310548501.0,0.17595865,1
1310552101.0,0.16925424,1
1310555701.0,0.22861703,1
1310559301.0,0.2581726,1
1310562901.0,0.21343243,1
1310566501.0,0.10585714,1
1310570101.0,0.15803401,1
1310573701.0,0.14093843,1
1310577301.0,0.1501858,1
1310580901.0,0.13285168,1
1310584501.0,0.13836594,1
1310588101.0,0.15151028,1
1310591701.0,0.15933727,1
1310595301.0,0.12183527,1
1310598901.0,0.1454598,1
1310602501.0,0.13116257,1
1310606101.0,0.120149255,1
1310609701.0,0.10427249,1
1310613301.0,0.09821194,1
1310616901.0,0.0969272,1
1310620501.0,0.0977994,1
1310624101.0,0.09427419,1
1310627701.0,0.13711435,1
1310631301.0,0.11045534,1
1310634901.0,0.1325832,1
1310638501.0,0.9053846,1
1310642101.0,0.9290244,1
1310645701.0,0.080628745,1
1310649301.0,0.23435399,1
1310652901.0,0.21949849,1
1310656501.0,0.10920245,1
1310660101.0,0.14149825,1
1310663701.0,0.14099196,1
1310667301.0,0.10982345,1
1310670901.0,0.10536585,1
1310674501.0,0.11594131,1
1310678101.0,0.10077441,1
1310681701.0,0.11730255,1
1310685301.0,0.09142712,1
1310688901.0,0.09997639,1
1310692501.0,0.12420043,1
1310696101.0,0.1060209,1
1310699701.0,0.10282315,1
1310703301.0,0.099145114,1
1310706901.0,0.09389202,1
1310710501.0,0.11195137,1
1310714101.0,0.097551644,1
1310717701.0,0.113910295,1
1310721301.0,0.13458897,1
1310724901.0,0.14660886,1
1310728501.0,0.15651163,1
1310732101.0,0.21465409,0
1310735701.0,0.22407801,0
1310739301.0,0.15435165,0
1310742901.0,0.10995887,0
1310746501.0,0.13731068,0
1310750101.0,0.10910474,0
1310753701.0,0.09828088,0
1310757301.0,0.11754552,0
1310760901.0,0.088991165,0
1310764501.0,0.11289904,0
1310768101.0,0.10140339,0
1310771701.0,0.06680309,0
1310775301.0,0.121771656,0
1310778901.0,0.13172586,0
1310782501.0,0.13395679,0
1310786101.0,0.11752258,0
1310789701.0,0.112670325,0
1310793301.0,0.09728609,0
1310796901.0,0.09802456,0
1310800501.0,0.09190034,0
1310804101.0,0.116577804,0
1310807701.0,0.1287991,0
1310811301.0,0.16840708,0
1310814901.0,0.18257576,0
1310818501.0,0.18929134,0
1310822101.0,0.23812039,0
1310825701.0,0.11559118,0
1310829301.0,0.10712617,0
1310832901.0,0.1412843,0
1310836501.0,0.09465945,0
1310840101.0,0.09423664,0
1310843701.0,0.12729816,0
1310854501.0,0.10279204,0
1310858101.0,0.113004796,0
1310861701.0,0.07711133,0
1310865301.0,0.12081647,0
1310868901.0,0.1225549,0
1310872501.0,0.114484645,0
1310876101.0,0.114307575,0
1310879701.0,0.09937542,0
1310883301.0,0.09921326,0
1310886901.0,0.09869052,0
1310890501.0,0.13538909,0
1310894101.0,0.121842384,0
1310897701.0,0.16732252,0
1310901301.0,0.17,0
1310904901.0,0.18390757,0
1310908501.0,0.13260223,0
1310912101.0,0.16103858,0
1310915701.0,0.1779958,0
1310919301.0,0.09525198,0
1310922901.0,0.12794468,0
1310926501.0,0.08547234,0
1310930101.0,0.11407227,0
1310933701.0,0.113168664,0
1310937301.0,0.08552384,0
1310940901.0,0.10865649,0
1310944501.0,0.10009434,0
1310948101.0,0.07505725,0
1310951701.0,0.11304955,0
1310955301.0,0.10868286,0
